6562.82 H_alpha 
4861.3 H_beta
4341. H_gamma
4102. H_delta
3968.5 H_eps
8183.25 NaI_a
8194.79 NaI_b
8498.0 CaII_a
8542.1 CaII_b
8662.2 CaII_c

