#Sources:
#primes: http://www-star.fnal.gov/ugriz/Filters/response.html
#SDSS ugriz: http://www.sdss.org/dr5/instruments/imager/index.html#filters

Band i
6605.0	0.5176
6630.0	0.5057
6655.0	0.4775
6680.0	0.4341
6705.0	0.3792
6730.0	0.3162
6755.0	0.2488
6780.0	0.1824
6805.0	0.1225
6830.0	0.0747
6855.0	0.043
6880.0	0.0247
6905.0	0.0155
6930.0	0.0112
6955.0	0.0083
6980.0	0.0059
7005.0	0.0041
7030.0	0.0029
7055.0	0.0021
7080.0	0.0016
7105.0	0.0013
7130.0	0.001
7155.0	0.0008
7180.0	0.0005
7205.0	0.0002
7230.0	0.0


Band z
7730.0	0.0
7755.0	0.0
7780.0	0.0001
7805.0	0.0001
7830.0	0.0001
7855.0	0.0002
7880.0	0.0002
7905.0	0.0003
7930.0	0.0005
7955.0	0.0007
7980.0	0.0011
8005.0	0.0017
8030.0	0.0027
8055.0	0.004
8080.0	0.0058
8105.0	0.0082
8130.0	0.0114
8155.0	0.0155
8180.0	0.0202
8205.0	0.0255
8230.0	0.0311
8255.0	0.0369
8280.0	0.0428
8305.0	0.0484
8330.0	0.0536
8355.0	0.0583
8380.0	0.0625
8405.0	0.0661
8430.0	0.0693
8455.0	0.072
8480.0	0.0744
8505.0	0.0763
8530.0	0.0779
8555.0	0.0792
8580.0	0.0801
8605.0	0.0808
8630.0	0.0812
8655.0	0.0813
8680.0	0.0812
8705.0	0.0807
8730.0	0.0801
8755.0	0.0791
8780.0	0.0779
8805.0	0.0766
8830.0	0.075
8855.0	0.0734
8880.0	0.0716
8905.0	0.0698
8930.0	0.0679
8955.0	0.0661
8980.0	0.0642
9005.0	0.0624
9030.0	0.0607
9055.0	0.059
9080.0	0.0574
9105.0	0.0559
9130.0	0.0546
9155.0	0.0535
9180.0	0.0524
9205.0	0.0515
9230.0	0.0505
9255.0	0.0496
9280.0	0.0485
9305.0	0.0474
9330.0	0.0462
9355.0	0.045
9380.0	0.0438
9405.0	0.0426
9430.0	0.0415
9455.0	0.0404
9480.0	0.0393
9505.0	0.0383
9530.0	0.0373
9555.0	0.0363
9580.0	0.0353
9605.0	0.0342
9630.0	0.0331
9655.0	0.0319
9680.0	0.0307
9705.0	0.0294
9730.0	0.028
9755.0	0.0267
9780.0	0.0253
9805.0	0.024
9830.0	0.0227
9855.0	0.0213
9880.0	0.0201
9905.0	0.0188
9930.0	0.0176
9955.0	0.0165
9980.0	0.0153
10005.0	0.0143
10030.0	0.0132
10055.0	0.0122
10080.0	0.0112
10105.0	0.0103
10130.0	0.0094
10155.0	0.0086
10180.0	0.0078
10205.0	0.0071
10230.0	0.0064
10255.0	0.0058
10280.0	0.0052
10305.0	0.0047
